Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,DGS10,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE,DCOILBRENTEU,VIXCLS,DAAA,DBAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS1,DCOILWTICO,DHHNGSP,EMVELECTGOVRN_interp,ECIWAG_interp,RSI,Volatility,SMA20,SMA50,OBV,Kalman,log_return
2019-10-21,0.71,0.3,0.36,0.02,0.02,0.007,-0.862914,3006.72,0.13,1.8,3.99,1.1145,108.57,1.2983,8214.58,174.34,1.61,58.95,14.0,3.04,3.99,1.87020408,1.53,3.98,5.65,1.59,53.28,2.13,2.20429031891968,139.11571515688755,58.69776885549452,18.6477005600172,181.94150085449215,184.0392001342773,202385100,189.0442227832248,0.0208201572770589
2019-10-22,-0.34,0.49,0.86,0.42,0.32,0.007,-0.843224,2995.99,0.13,1.78,4.089,1.1138,108.56,1.2948,8008.04,171.08,1.61,60.5,14.46,3.02,3.95,1.8694004,1.53,3.99,5.64,1.59,54.21,2.21,2.194722071672609,139.12652329594155,47.33840172203855,18.64051403011564,181.99450073242187,183.9786001586914,182847500,184.0188113440493,-0.0398870307886086
2019-10-23,0.25,-0.1,0.26,-0.01,0.08,0.007,-0.820934,3004.52,0.12,1.77,3.95,1.1118,108.64,1.2886,7473.42,162.35,1.61,60.52,14.01,3.01,3.95,1.86515936,1.52,3.98,5.61,1.58,55.9,2.34,2.1851760135309584,139.13733356653933,52.4291226125911,18.98197295648265,182.1620002746582,183.93260009765623,195147900,185.61632140211609,0.0206797114577714
2019-10-24,0.25,-0.5,-0.89,-0.05,-0.66,0.007,-0.796035,3010.29,0.1,1.77,4.002,1.1098,108.62,1.281,7439.29,160.68,1.62,61.71,13.71,3.0,3.94,1.87018506,1.52,3.96,5.58,1.59,56.11,2.33,2.175652144494728,139.1481459686809,52.72623041101019,19.22517795442343,182.47550048828128,184.0660000610352,206561400,186.1887698018076,0.0012348590250988
2019-10-25,0.51,0.39,0.08,0.34,-0.04,0.007,-0.768518,3022.55,0.14,1.8,3.952,1.1081,108.75,1.2833,8704.85,182.27,1.65,62.06,12.65,3.04,3.96,1.86922652,1.55,3.89,5.57,1.6,56.52,2.26,2.166150464563917,139.1589605023662,54.72535302875559,19.112487958203303,183.0150001525879,184.1720001220703,214622600,187.46399203678283,0.0080690554013135
2019-10-28,0.62,0.28,-0.24,0.01,-0.04,0.007,-0.67038,3039.42,0.2,1.85,3.95,1.1094,109.02,1.286,9221.96,181.87,1.64,60.39,13.11,3.08,4.01,1.86092096,1.53,3.85,5.57,1.6,55.6,2.49,2.137778559404004,139.1914168926848,56.69740260705712,19.32078301929965,183.58099975585935,184.2860000610352,228280500,188.91519688067356,0.0080044665694665
2019-10-29,-0.13,0.4,0.5,-0.06,0.1,0.007,-0.632746,3036.89,0.21,1.84,3.941,1.1117,108.83,1.2905,9431.27,190.93,1.61,61.05,13.2,3.07,3.99,1.86762111,1.51,3.86,5.56,1.59,55.34,2.61,2.1283656358948733,139.20223995254523,56.53933328412528,18.54586231529612,184.25599975585936,184.3488000488281,214705600,189.21113495185776,-0.0004752784009682
2019-10-30,0.27,-0.64,-1.16,-0.48,-0.02,0.007,-0.592668,3046.77,0.16,1.78,3.992,1.1123,108.88,1.2872,9175.77,183.63,1.57,60.22,12.33,3.07,3.95,1.86587079,1.47,3.96,5.63,1.59,54.85,2.71,2.118974901491162,139.21306514394942,54.608222536576704,16.57308587173287,184.9384994506836,184.43760009765623,185971000,188.4906791884611,-0.0056150034454749
2019-10-31,-0.38,-0.34,-0.43,-0.28,0.19,0.007,-0.550129,3037.56,0.15,1.69,3.898,1.1155,108.09,1.2939,9146.75,182.06,1.54,59.3,13.22,2.99,3.87,1.63263011,1.44,4.15,5.73,1.53,54.02,2.73,2.109606356192871,139.22389246689738,59.3984591841375,16.73209212154825,185.5519989013672,184.5995999145508,228257500,190.85886534731392,0.0178998932993619
2019-11-01,1.08,0.65,0.84,-0.18,0.14,0.006,-0.505114,3066.91,0.21,1.73,3.991,1.1169,108.16,1.295,9268.0,183.55,1.59,60.17,12.3,3.02,3.89,1.61754967,1.5,4.09,5.71,1.53,56.04,2.54,2.10026,139.23472192138908,61.906874416605554,17.443470523385372,186.21049880981445,184.83119995117187,249969300,192.92857663223444,0.0102266900940265
2019-11-04,0.4,0.32,1.36,0.61,0.13,0.006,-0.385357,3078.27,0.26,1.79,3.899,1.1144,108.56,1.2906,9414.0,186.12,1.64,62.52,12.83,3.07,3.95,1.61463675,1.56,3.99,5.65,1.56,56.33,2.77,2.0723540660539066,139.26722307412695,63.27137845812931,17.861631682194684,186.9624992370605,185.17059997558596,266340600,194.27140800774328,0.0056651854348433
2019-11-05,-0.03,0.39,0.45,0.01,-0.02,0.006,-0.349605,3074.62,0.3,1.86,3.998,1.107,109.13,1.287,9314.99,188.7,1.68,62.72,13.1,3.11,4.01,1.61511969,1.58,3.97,5.69,1.62,57.04,2.77,2.063096466282716,139.2780610547938,62.3961350268853,16.836433918416333,187.79099960327147,185.44980010986328,256398600,194.30783749933988,-0.002056313122785
2019-11-06,-0.05,-0.8,0.24,-0.18,0.31,0.006,-0.315802,3076.78,0.25,1.81,3.909,1.1076,108.86,1.2872,9343.11,191.41,1.66,62.11,12.62,3.06,3.95,1.60848459,1.57,4.02,5.7,1.58,56.15,2.82,2.0538610556169443,139.28890116700438,56.56100620470532,15.45465927400852,188.3759994506836,185.6548001098633,245425600,192.24059635030676,-0.0143574353068794
2019-11-07,0.38,-0.01,0.52,0.08,-0.21,0.006,-0.283934,3085.18,0.36,1.92,4.045,1.1045,109.42,1.2829,9196.71,186.53,1.69,62.6,12.73,3.15,4.05,1.61144682,1.61,3.96,5.74,1.58,56.91,2.84,2.044647834056593,139.29974341075877,54.32893267650767,13.496153993853056,188.895499420166,185.82800018310547,231952600,190.87589678334575,-0.0059167378368986
2019-11-08,0.31,0.0,-0.36,-0.13,0.05,0.006,-0.253991,3093.08,0.39,1.94,4.142,1.1019,109.14,1.279,8758.69,183.44,1.71,62.0,12.07,3.17,4.05,1.5962862,1.63,4.0,5.78,1.58,57.02,2.87,2.035456801601662,139.31058778605694,55.03912807685754,12.872014956082182,189.22799911499024,185.9333999633789,242713400,190.848986220176,0.0022032122168122
2019-11-11,-0.19,-0.07,-0.19,-0.07,-0.08,0.006,-0.176047,3087.01,,,,,,,8720.61,184.63,,62.58,12.69,,,1.5962862,,3.99,5.78,,,,2.008016838869388,139.343133701214,52.46603312655652,11.657606350430456,189.54449920654295,186.01220001220705,234082200,189.9202567825063,-0.0064660271933872
2019-11-12,0.16,-0.18,-0.15,-0.16,-0.22,0.006,-0.154606,3091.84,0.33,1.92,4.07,1.1017,109.09,1.2855,8823.65,186.99,1.7,62.19,12.68,3.14,4.02,1.60829385,1.6,4.0,5.76,1.58,56.67,2.72,1.9989145628361364,139.35398660268726,60.35303007652091,12.398390583828132,189.8234992980957,186.2538000488281,251697700,193.3306931589434,0.0253085815287714
2019-11-13,0.01,-0.41,-0.82,-0.28,-0.03,0.006,-0.135496,3094.04,0.31,1.88,4.014,1.1004,108.83,1.284,8765.61,188.0,1.66,62.27,13.0,3.14,3.99,1.6005070300000002,1.58,4.05,5.78,1.57,56.88,2.66,1.989834475908305,139.36484163570427,57.64038841538778,12.735656238318429,190.00549926757813,186.3748001098633,240837000,193.22523300674507,-0.0066037425520726
2019-11-14,0.07,-0.15,-0.25,0.12,-0.35,0.006,-0.11871,3096.63,0.25,1.82,4.003,1.1016,108.33,1.2879,8630.01,184.69,1.62,62.46,13.05,3.08,3.95,1.61222668,1.54,4.08,5.76,1.55,56.57,2.68,1.9807765780858937,139.37569880026507,57.55331379948731,13.026290413444144,190.14349899291992,186.41980010986327,231796500,193.1688346305177,-0.0002071157293789
2019-11-15,0.74,-0.29,-0.33,-0.02,0.05,0.006,-0.104242,3120.46,0.27,1.84,3.948,1.1046,108.8,1.2901,8460.0,180.03,1.63,63.32,12.05,3.1,3.97,1.6060900500000002,1.52,4.06,5.75,1.54,57.54,2.7,1.9717408693689025,139.38655809636964,60.67176120343122,13.083120696997412,190.60599899291992,186.5720001220703,243320800,194.6164186718007,0.010045221400686
2019-11-18,0.02,-0.36,-0.52,-0.03,-0.33,0.006,-0.0751296,3122.03,0.24,1.81,3.921,1.1079,108.61,1.2965,8160.73,177.65,1.63,62.82,12.46,3.08,3.95,1.6105494500000002,1.54,4.09,5.77,1.54,56.82,2.64,1.944766877850448,139.41914877394595,64.02856021355585,14.32436309483245,190.98799896240237,186.7448001098633,259488000,196.7029548128444,0.0117198171667467
2019-11-19,0.02,0.35,-0.95,-0.86,-0.22,0.006,-0.070763,3120.18,0.22,1.79,3.987,1.1075,108.59,1.2926,8123.36,175.62,1.63,62.37,12.86,3.04,3.92,1.61464362,1.53,4.12,5.78,1.54,54.93,2.53,1.935819925555136,139.43001659622564,66.59206367277744,13.760889444618613,191.83699951171877,187.00780029296877,278544800,198.66466743320743,0.0096795140793846
2019-11-20,-0.33,-0.14,-0.46,-0.55,-0.29,0.006,-0.0691346,3108.46,0.16,1.73,3.991,1.1063,108.67,1.2918,8082.96,174.25,1.6,63.8,12.78,3.03,3.89,1.6106486,1.51,4.18,5.81,1.54,56.71,2.56,1.9268951623652444,139.44088655004904,62.09919113681886,13.567341863086597,192.40499954223637,187.1882000732422,266189400,197.79913781841765,-0.0091224220005481
2019-11-21,-0.14,-0.31,0.1,0.08,-0.1,0.006,-0.0702439,3103.54,0.19,1.77,3.908,1.1067,108.53,1.2915,7618.76,160.84,1.63,64.99,13.13,3.04,3.92,1.61070849,1.53,4.17,5.83,1.55,58.36,2.53,1.917992588280773,139.45175863541627,62.72759588831629,13.195327479561,192.9824989318848,187.39739990234372,278320400,197.8972251223637,0.0021242076698718
2019-11-22,0.24,0.16,0.22,0.17,0.05,0.006,-0.0740912,3110.29,0.19,1.77,4.013,1.1029,108.67,1.2829,7296.45,150.32,1.62,64.83,12.34,3.03,3.91,1.60704388,1.53,4.13,5.8,1.56,57.68,2.62,1.9091122033017212,139.46263285232726,64.08648294107334,13.260936108328847,193.52899932861328,187.63,288280200,198.58893210315895,0.0044865337938818
2019-11-25,0.92,1.27,-0.37,0.1,0.02,0.006,-0.101289,3133.64,0.15,1.76,3.838,1.1009,108.95,1.2885,7125.0,146.12,1.62,64.67,11.87,2.99,3.89,1.60607354,1.53,4.08,5.73,1.58,57.79,2.51,1.8826041829970857,139.49526829232283,65.56018516929205,13.757013867789,194.0484992980957,187.9013998413086,303552500,199.4892338243616,0.0048668516847972
2019-11-26,0.19,-0.09,-0.9,0.2,-0.25,0.006,-0.114528,3140.52,0.14,1.74,3.856,1.1012,109.11,1.285,7155.0,147.57,1.62,64.82,11.54,2.95,3.85,1.60543711,1.52,4.05,5.68,1.59,58.25,2.51,1.8738125544397144,139.5061510354089,63.1992051981325,13.672491714374246,194.5314994812012,188.1191998291016,291817000,199.10002300529172,-0.0041127155809682
2019-11-27,0.44,0.22,-0.03,0.04,-0.02,0.006,-0.12973,3153.63,0.15,1.77,4.007,1.1002,109.38,1.2881,7539.4,153.42,1.63,65.03,11.75,2.94,3.86,1.60617708,1.54,3.99,5.66,1.6,58.12,2.46,1.8650431149877624,139.51703591003871,67.81199512508216,13.871969618378046,195.2189994812012,188.3963998413086,304553600,201.2738125813725,0.0151136316749367
2019-11-29,-0.42,-0.11,-0.31,-0.47,0.0,0.006,-0.166047,3140.98,0.19,1.78,3.894,1.1019,109.47,1.2939,7751.29,154.62,1.61,64.5,12.62,2.95,3.86,1.60908385,1.5,4.01,5.67,1.6,58.12,2.46,1.8475708034001184,139.53881205392975,66.74158923809911,14.533846148611076,195.71849975585937,188.6263998413086,296568400,201.54830202324777,-0.0017837712137115
2019-12-02,-0.87,-0.13,0.48,0.1,0.19,0.007,-0.231479,3113.87,0.23,1.83,3.951,1.1075,109.09,1.2936,7315.09,149.09,1.65,63.2,14.91,3.03,3.94,1.6006841,1.54,4.03,5.75,1.6,55.97,2.29,1.8215287543093028,139.57149225634458,61.14071049106607,14.795705644558211,196.0224998474121,188.82179992675785,285065000,200.16283368581065,-0.0096677010474353
2019-12-03,-0.66,0.42,-0.83,-0.51,-0.55,0.007,-0.250737,3093.2,0.15,1.72,4.009,1.1089,108.53,1.3002,7296.0,147.3,1.63,62.95,15.96,2.96,3.83,1.60223933,1.51,4.14,5.75,1.57,56.15,2.42,1.812892449489871,139.5823899202371,58.73301328875185,14.938009902481156,196.22750015258788,189.0617999267578,273469700,199.15626640867657,-0.0044162955176188
2019-12-04,0.6,0.21,0.25,0.16,0.09,0.007,-0.268075,3112.76,0.22,1.77,3.944,1.1076,108.87,1.3095,7185.57,145.43,1.66,65.25,14.8,3.02,3.88,1.60458018,1.54,4.02,5.69,1.56,58.46,2.43,1.804278333775859,139.59328971567336,58.42330010066186,14.979743122303262,196.4470001220703,189.41040008544925,265013400,198.821755247184,-0.0005534204174507
2019-12-05,0.13,-0.14,0.47,0.25,0.35,0.007,-0.283501,3117.43,0.26,1.8,3.994,1.1104,108.69,1.3165,7388.75,148.2,1.67,65.67,14.52,3.01,3.89,1.59924025,1.55,4.0,5.68,1.56,58.42,2.42,1.795686407167267,139.6041916426534,59.773170541174025,14.476078708201442,196.8375,189.7416000366211,274753800,199.2252178132535,0.0032657294556549
2019-12-06,0.91,0.38,0.37,0.33,0.22,0.007,-0.297021,3145.91,0.31,1.84,3.934,1.1052,108.66,1.3127,7560.76,149.0,1.69,66.5,13.62,3.03,3.91,1.59629545,1.59,3.89,5.62,1.57,59.2,2.31,1.787116669664095,139.6150957011772,63.12538860119171,13.648650350173114,197.36900024414064,190.16040008544925,287024400,200.5930559503439,0.0084414098617387
2019-12-09,-0.33,0.31,0.11,-0.13,-0.22,0.007,-0.327395,3135.96,0.29,1.83,4.023,1.1067,108.59,1.3157,7332.69,147.34,1.69,66.44,15.86,3.0,3.88,1.58847877,1.59,3.88,5.6,1.56,58.99,2.17,1.7615405917870983,139.64782066601123,63.68462101112923,12.664453827792158,197.8940002441406,190.64519989013672,298979200,201.15295391897112,0.0014413545902127
2019-12-10,-0.08,0.27,-0.08,-0.2,0.04,0.007,-0.335743,3132.52,0.29,1.85,3.965,1.109,108.73,1.3178,7215.69,145.55,1.71,66.57,15.68,3.0,3.86,1.58634536,1.59,3.84,5.57,1.56,59.22,2.18,1.7530596107056062,139.65873325071018,62.04233519445339,10.368336807123228,198.4569999694824,191.10099975585936,289503500,200.94085123853608,-0.0023370947744591
2019-12-11,0.28,-0.09,0.14,0.32,0.16,0.007,-0.343408,3141.63,0.22,1.79,3.939,1.1092,108.67,1.3176,7275.17,143.93,1.69,65.37,14.99,2.97,3.83,1.59327146,1.6,3.83,5.53,1.55,58.74,2.28,1.744600818729534,139.66964796695285,64.92327091896658,10.19452475953267,198.84649963378905,191.62999969482425,297540300,201.92966593990093,0.0068960629769642
2019-12-12,0.9,0.12,1.15,0.12,0.2,0.007,-0.350395,3168.57,0.34,1.9,4.003,1.1115,109.16,1.3133,7194.19,144.82,1.72,66.67,13.94,3.05,3.92,1.58712434,1.62,3.7,5.48,1.55,59.18,2.28,1.7361642158588817,139.6805648147393,49.035418181386696,9.018917448877689,199.02449951171877,192.0729995727539,273805500,198.04704761283037,-0.0276200840175869
2019-12-13,-0.03,-0.45,-0.55,-0.27,-0.24,0.007,-0.356705,3168.8,0.25,1.82,3.951,1.1128,109.28,1.3349,7249.25,144.69,1.7,67.44,12.63,2.97,3.84,1.59091106,1.62,3.71,5.42,1.54,60.11,2.28,1.7277498020936497,139.69148379406954,43.53786672183709,8.545056700604107,199.0724998474121,192.3675994873047,255007500,195.09588222422715,-0.0135088754701534
2019-12-16,0.74,-0.03,-0.05,-0.39,0.2,0.007,-0.371391,3191.45,0.32,1.89,3.975,1.1139,109.64,1.333,6877.04,132.39,1.73,68.04,12.14,3.02,3.89,1.58592401,1.64,3.62,5.37,1.54,60.21,2.34,1.7026396954304728,139.72425352132285,51.91630061662246,7.819075563353579,199.2134994506836,192.71699951171877,269919000,197.21280722517517,0.0194378875653297
2019-12-17,0.1,0.48,0.67,0.11,-0.03,0.007,-0.374601,3192.52,0.33,1.89,4.034,1.1148,109.52,1.3116,6618.62,121.91,1.75,68.99,12.29,2.99,3.88,1.58407723,1.65,3.58,5.33,1.53,60.88,2.3,1.6943140380869202,139.73518102682814,52.84587516737097,7.681810866892249,199.26299972534176,193.09119964599608,280094700,198.09521700319945,0.0023718878854679
2019-12-18,-0.05,0.3,0.09,0.28,0.0,0.007,-0.376936,3191.14,0.36,1.92,3.986,1.1113,109.58,1.3078,7309.12,133.49,1.76,69.12,12.58,3.03,3.9,1.59020063,1.68,3.51,5.28,1.54,60.93,2.26,1.686010569848788,139.74611066387723,60.10850979852796,8.184476818186283,199.4219993591309,193.5861996459961,303369100,201.39699194169555,0.0205050992684368
2019-12-19,0.43,-0.14,-0.42,-0.25,-0.03,0.007,-0.378397,3205.37,0.35,1.92,4.005,1.1128,109.23,1.3034,7153.99,128.48,1.77,69.7,12.5,3.01,3.88,1.59096689,1.68,3.54,5.3,1.52,61.3,2.21,1.6777292907160752,139.75704243247012,65.11976385680133,9.817706694168637,199.8494995117188,194.1103994750977,319883700,204.89232760184592,0.0174274901222923
2019-12-20,0.48,-0.27,-0.31,0.01,-0.07,0.007,-0.378984,3221.22,0.34,1.92,3.984,1.1076,109.45,1.3036,7189.87,128.37,1.77,68.66,12.51,3.01,3.88,1.59389631,1.67,3.53,5.29,1.52,60.43,2.27,1.6694702006887827,139.76797633260674,65.43501645905383,11.132145944355957,200.2680000305176,194.63579956054687,347190600,205.94750501363472,0.0011640582011351
2019-12-23,0.1,0.16,-0.35,-0.13,0.34,0.007,-0.375196,3224.01,0.34,1.93,4.02,1.1091,109.39,1.2917,7318.18,127.91,1.75,67.49,12.61,3.02,3.89,1.6023734200000002,1.67,3.52,5.3,1.53,60.51,2.17,1.644826065239425,139.8007908222793,65.11808657457597,12.167246084449744,200.6359992980957,195.0755993652344,333841700,206.12177510524708,-0.0005818967252034
2019-12-24,0.01,0.37,0.0,-0.28,0.04,0.007,-0.37167,3223.38,0.32,1.9,4.191,1.1084,109.38,1.2955,7259.87,127.64,1.75,69.26,12.67,2.99,3.87,1.59760563,1.67,3.53,5.29,1.53,61.17,2.11,1.6366557316338126,139.81173324859105,62.25018416416043,12.744328713803611,200.90249938964843,195.51239929199215,327795400,205.3708522877406,-0.0051543882171761
2019-12-26,0.48,-0.56,0.0,0.25,-0.18,0.007,-0.361061,3239.91,0.32,1.9,4.081,1.1102,109.67,1.3007,7195.0,125.38,1.74,69.26,12.65,3.0,3.87,1.60334211,1.66,3.53,5.28,1.53,61.72,2.09,1.6203816317388475,139.83362449584584,66.2788056807552,13.938028639840525,201.34349899291996,195.89039916992184,337146100,207.18421270231303,0.0129327720733173
2019-12-27,-0.1,-0.55,-0.07,0.26,0.1,0.007,-0.353973,3240.02,0.31,1.88,3.975,1.1174,109.47,1.309,7247.35,126.11,1.73,68.91,13.43,2.98,3.84,1.60083899,1.64,3.56,5.27,1.51,61.76,1.75,1.612277865449495,139.8445733167889,66.72286493974282,15.131283990365262,201.6484992980957,196.26139923095704,347430300,207.8706809580993,0.0014908407283534
2019-12-30,-0.57,0.28,0.55,0.11,0.38,0.007,-0.325987,3221.29,0.33,1.9,3.928,1.1217,108.85,1.314,7191.0,130.78,1.75,68.3,14.82,3.02,3.87,1.60260422,1.66,3.6,5.3,1.57,61.66,2.06,1.5880997012139566,139.8774325688807,57.08669274072968,15.321537309732436,201.7869995117188,196.54179931640624,336906000,205.27659685124965,-0.017890964001917
2019-12-31,0.28,0.01,0.12,-0.12,0.25,0.007,-0.314993,3230.78,0.37,1.92,4.001,1.1227,108.67,1.3269,7158.01,128.41,1.77,67.77,13.78,3.04,3.9,1.60466667,1.68,3.6,5.33,1.59,61.14,2.09,1.5800846913462838,139.88838991599886,58.55408760182527,15.479884958359492,202.06449966430665,196.92979919433597,345859500,205.25666015585224,0.004100949605142
2020-01-02,0.86,-0.97,-0.33,0.24,-0.22,0.006,-0.291513,3257.85,0.34,1.88,3.843,1.1166,108.43,1.3128,6945.01,126.8,1.8,67.05,12.47,3.0,3.86,1.60345127,1.72,3.56,5.28,1.56,61.17,2.05,1.564121238927198,139.9102826295386,65.42114914684149,16.553662394015703,202.61249923706052,197.33019927978515,357936600,208.64730303566472,0.0218306083819521
2020-01-03,-0.67,0.3,0.0,-0.13,-0.11,0.006,-0.27983,3234.85,0.28,1.8,3.908,1.1173,107.94,1.3091,7335.54,134.2,1.77,69.08,14.02,2.94,3.79,1.59949229,1.69,3.61,5.25,1.55,63.0,2.06,1.5561727963757852,139.92119592626062,62.68063264078384,16.94776556943725,203.1104988098145,197.85679931640624,346748200,208.6643150479128,-0.0053053087440786
2020-01-06,0.36,-0.21,-0.55,-0.17,-0.26,0.006,-0.245228,3246.28,0.25,1.81,3.944,1.1187,108.36,1.3163,7773.48,144.28,1.75,70.25,13.85,3.01,3.83,1.59994121,1.69,3.57,5.23,1.54,63.27,2.1,1.5324606033540664,139.9537972706074,67.82046455755864,18.46625185371056,203.77249908447263,198.38579956054687,363807100,211.6144640342514,0.0186584466463524
2020-01-07,-0.19,-0.03,-0.25,-0.13,-0.24,0.006,-0.234188,3237.18,0.29,1.83,4.012,1.1138,108.53,1.3127,8169.95,143.13,1.74,68.74,13.79,3.02,3.86,1.59770208,1.67,3.54,5.21,1.53,62.7,2.17,1.5246009172243336,139.9646182034498,68.36957622894772,19.957689580946465,204.37299880981445,198.9193994140625,378719500,212.6980194254923,0.0021613101075146
2020-01-08,0.47,-0.16,-0.66,-0.16,-0.18,0.006,-0.223434,3253.05,0.33,1.87,3.889,1.1117,109.03,1.311,8035.08,140.54,1.75,67.31,13.45,3.1,3.92,1.58661818,1.68,3.5,5.22,1.55,59.65,2.09,1.5167634202000204,139.97541604532228,70.88220748711177,21.84879579824127,205.06699905395507,199.4659994506836,392194500,214.5884681247401,0.0100869617198532
2020-01-09,0.65,-0.71,-0.48,-0.14,0.04,0.006,-0.212961,3274.7,0.31,1.85,4.054,1.1106,109.47,1.3069,7813.78,137.74,1.74,66.58,12.54,3.04,3.88,1.58861092,1.67,3.49,5.19,1.54,59.56,2.05,1.5089481122811272,139.98619079622483,74.04795649203503,24.314927780640687,205.9384994506836,200.04399963378907,404837300,217.37059224170144,0.0142095110914178
2020-01-10,-0.34,-0.27,-0.33,0.04,-0.08,0.006,-0.202764,3265.35,0.29,1.83,3.927,1.1119,109.5,1.306,8183.89,144.5,1.76,66.77,12.56,2.99,3.82,1.58425806,1.67,3.48,5.17,1.53,59.02,2.05,1.501154993467654,139.99694245615748,73.37847037306368,26.22879263951876,206.72849960327147,200.61899963378903,392717900,217.8873625796351,-0.0011000344533432
2020-01-13,0.73,-0.1,-0.08,0.34,0.27,0.006,-0.172501,3288.13,0.28,1.85,3.909,1.1138,109.93,1.2983,8109.62,143.51,1.77,64.14,12.32,3.0,3.84,1.58998729,1.7,3.48,5.17,1.53,58.17,2.03,1.4779087716597543,140.02905889013593,76.97478094208196,27.70116641732966,207.98649978637692,201.29219970703124,407181300,220.9026883113058,0.0175016676883584
2020-01-14,-0.06,0.47,-0.18,-0.34,-0.05,0.006,-0.160783,3283.15,0.25,1.82,3.998,1.113,110.05,1.3018,8757.18,163.66,1.77,64.45,12.39,3.0,3.81,1.58660692,1.7,3.45,5.12,1.53,58.34,2.15,1.4702044092679616,140.0397181861889,69.49098858554316,26.201271453789104,209.23399963378907,201.84039978027343,393892400,219.52142840562544,-0.0129262570198841
2020-01-15,0.16,0.27,-0.81,-0.09,-0.17,0.006,-0.148026,3289.29,0.22,1.79,3.9,1.116,109.94,1.303,8831.86,166.56,1.75,63.29,12.42,2.97,3.8,1.59255853,1.67,3.44,5.08,1.54,57.86,2.01,1.4625222359815884,140.05035439127198,71.66648392852764,26.002091258834582,210.395499420166,202.39099975585935,403928900,220.7421824648659,0.0094955229646699
2020-01-16,0.88,0.52,-0.12,0.03,-0.1,0.006,-0.134226,3316.81,0.26,1.81,3.791,1.1131,110.16,1.3076,8727.22,164.59,1.74,64.63,12.32,2.99,3.81,1.59444676,1.68,3.42,5.08,1.54,58.52,2.06,1.4548622518006349,140.0609675053851,72.2975663193821,25.346432262187136,211.56449966430665,202.9319998168945,413944200,221.51262593234705,0.0027996513298664
2020-01-17,0.28,-0.63,-0.13,0.23,0.0,0.006,-0.119378,3329.62,0.28,1.84,3.922,1.1093,110.16,1.3029,8875.81,169.28,1.75,64.05,12.1,3.01,3.82,1.59669048,1.68,3.39,5.06,1.56,58.55,2.07,1.4472142803441277,140.07155752852833,72.68850867358657,25.509866279575363,212.54649963378907,203.48839965820312,429850100,221.9828978980489,0.0016669829461587
2020-01-21,-0.32,-0.67,-0.62,-0.11,-0.25,0.006,-0.0529257,3320.79,0.22,1.78,3.824,1.1096,109.95,1.3047,8730.0,169.59,1.74,63.66,12.85,2.95,3.75,1.59640496,1.66,3.47,5.09,1.54,58.25,1.98,1.4166407579528129,140.11368671140198,70.65692656322534,25.90187719081501,213.31549987792968,204.0861996459961,415574300,221.57594967511304,-0.003156127536934
2020-01-22,0.08,-0.24,0.01,-0.27,0.01,0.006,-0.0362927,3321.75,0.22,1.77,3.839,1.1085,109.93,1.3136,8665.0,167.71,1.72,62.11,12.91,2.93,3.74,1.60114719,1.64,3.49,5.11,1.55,56.76,1.89,1.4090019682136634,140.1241612796956,70.29423251764022,25.957025558911937,214.06650009155277,204.70419982910155,403361500,221.38409821716465,-0.0005420323311895
2020-01-23,0.07,-0.07,-0.14,0.28,-0.07,0.006,-0.0197571,3325.54,0.19,1.74,3.924,1.1041,109.39,1.3104,8386.63,162.6,1.7,61.26,12.98,2.88,3.72,1.60206967,1.64,3.58,5.18,1.55,55.51,1.95,1.4013650148179853,140.1346127570193,65.58105945020179,25.34887810983008,214.74550018310543,205.28259979248048,392166500,220.1666886575616,-0.0070736343324298
2020-01-24,-0.97,-0.5,-0.29,0.17,-0.03,0.006,-0.00331235,3295.47,0.16,1.7,3.806,1.1026,109.31,1.3071,8424.96,162.35,1.68,59.34,14.56,2.82,3.68,1.60871762,1.62,3.68,5.23,1.55,54.09,1.91,1.3937298977657784,140.14504114337308,60.48572608264538,23.875408173238043,215.3865005493164,205.8491998291016,380260700,218.49759014584453,-0.0083162100398875
2020-01-27,-1.56,0.26,-0.41,-0.53,0.02,0.006,0.0459888,3243.63,0.06,1.61,3.747,1.1019,108.95,1.3054,8903.24,169.9,1.63,58.54,18.23,2.79,3.65,1.60786967,1.56,4.03,5.5,1.53,53.09,2.03,1.3708355646699883,140.17618775661492,53.004670000627954,22.849024981628133,215.74050064086916,206.25719970703125,366450000,215.77838641632303,-0.014186635385794
2020-01-28,1.02,-0.13,-0.42,0.16,-0.05,0.006,0.0630301,3276.24,0.08,1.65,3.799,1.1008,109.17,1.2996,9417.64,176.23,1.65,59.37,16.28,2.87,3.69,1.60865443,1.59,3.86,5.37,1.53,53.33,1.96,1.363207792991668,140.18652377908904,58.28898416848785,21.79405238153805,216.225,206.74919952392577,379863800,217.2862639107805,0.0134980935701245
2020-01-29,-0.11,-0.43,-0.98,0.26,0.09,0.006,0.0804608,3273.4,0.04,1.6,3.732,1.1004,109.15,1.3012,9270.0,172.7,1.64,59.46,16.39,2.81,3.65,1.60927941,1.58,3.83,5.3,1.51,53.29,1.93,1.355581857656819,140.1968367105932,65.96680318162674,19.707706525577407,217.16599960327147,207.35079956054688,413045100,221.74161727733,0.0246713460027367
